id,fare_amount
0,11.199879638916752
1,11.199879638916752
2,11.241585365853659
3,10.96488908606921
4,10.96488908606921
5,10.96488908606921
6,11.09468875502008
7,11.09468875502008
8,11.09468875502008
9,11.847251908396947
10,11.847251908396947
11,11.847251908396947
12,10.69065198983912
13,10.69065198983912
14,11.547660167130918
15,11.547660167130918
16,12.811978021978023
17,12.811978021978023
18,12.811978021978023
19,12.811978021978023
20,11.738028846153847
21,11.199879638916752
22,11.199879638916752
23,11.199879638916752
24,11.199879638916752
25,11.199879638916752
26,11.199879638916752
27,11.199879638916752
28,11.199879638916752
29,11.199879638916752
30,11.199879638916752
31,11.199879638916752
32,11.199879638916752
33,11.199879638916752
34,11.199879638916752
35,11.199879638916752
36,11.199879638916752
37,11.199879638916752
38,11.199879638916752
39,11.199879638916752
40,11.199879638916752
41,11.199879638916752
42,11.199879638916752
43,11.199879638916752
44,11.199879638916752
45,11.199879638916752
46,11.199879638916752
47,11.199879638916752
48,11.199879638916752
49,11.199879638916752
50,11.199879638916752
51,11.199879638916752
52,11.199879638916752
53,11.199879638916752
54,11.199879638916752
55,11.199879638916752
56,11.199879638916752
57,11.199879638916752
58,11.199879638916752
59,11.199879638916752
60,11.199879638916752
61,11.199879638916752
62,11.199879638916752
63,11.199879638916752
64,11.199879638916752
65,11.199879638916752
66,11.199879638916752
67,11.199879638916752
68,11.199879638916752
69,11.199879638916752
70,11.199879638916752
71,11.199879638916752
72,11.199879638916752
73,11.199879638916752
74,11.199879638916752
75,11.199879638916752
76,11.199879638916752
77,11.199879638916752
78,11.199879638916752
79,11.199879638916752
80,11.199879638916752
81,11.199879638916752
82,11.199879638916752
83,11.199879638916752
84,11.199879638916752
85,11.199879638916752
86,11.199879638916752
87,11.199879638916752
88,11.199879638916752
89,11.199879638916752
90,11.199879638916752
91,11.199879638916752
92,11.199879638916752
93,11.199879638916752
94,11.199879638916752
95,11.199879638916752
96,11.199879638916752
97,11.199879638916752
98,11.199879638916752
99,11.199879638916752
100,11.199879638916752
101,11.199879638916752
102,11.199879638916752
103,11.199879638916752
104,11.199879638916752
105,11.199879638916752
106,11.199879638916752
107,11.199879638916752
108,11.199879638916752
109,11.199879638916752
110,11.199879638916752
111,11.199879638916752
112,11.199879638916752
113,11.199879638916752
114,11.199879638916752
115,11.199879638916752
116,11.199879638916752
117,11.199879638916752
118,11.199879638916752
119,11.199879638916752
120,11.199879638916752
121,11.199879638916752
122,11.199879638916752
123,11.199879638916752
124,11.199879638916752
125,11.199879638916752
126,11.199879638916752
127,11.199879638916752
128,11.199879638916752
129,11.199879638916752
130,11.199879638916752
131,11.199879638916752
132,11.199879638916752
133,11.199879638916752
134,11.199879638916752
135,11.199879638916752
136,11.199879638916752
137,11.199879638916752
138,11.199879638916752
139,11.199879638916752
140,11.199879638916752
141,11.199879638916752
142,11.199879638916752
143,11.199879638916752
144,11.199879638916752
145,11.199879638916752
146,11.199879638916752
147,11.199879638916752
148,11.199879638916752
149,11.199879638916752
150,11.199879638916752
151,11.199879638916752
152,10.671941544885177
153,10.671941544885177
154,10.671941544885177
155,10.671941544885177
156,10.671941544885177
157,11.874635416666665
158,11.874635416666665
159,11.199879638916752
160,11.199879638916752
161,11.199879638916752
162,10.96488908606921
163,10.96488908606921
164,10.96488908606921
165,10.96488908606921
166,10.633748571428573
167,10.633748571428573
168,10.633748571428573
169,10.633748571428573
170,10.633748571428573
171,10.69065198983912
172,10.69065198983912
173,10.69065198983912
174,10.69065198983912
175,10.69065198983912
176,10.69065198983912
177,10.69065198983912
178,10.69065198983912
179,10.69065198983912
180,11.847251908396947
181,11.847251908396947
182,11.847251908396947
183,11.847251908396947
184,11.241585365853659
185,10.44730427764326
186,10.932596232596234
187,10.932596232596234
188,12.811978021978023
189,12.811978021978023
190,12.181452905811623
191,12.181452905811623
192,12.181452905811623
193,11.199879638916752
194,11.199879638916752
195,11.199879638916752
196,12.811978021978023
197,12.811978021978023
198,10.69065198983912
199,11.1441273100616
